PMID	sentence	sentiment
33230415	Tocilizumab for treating severe COVID-19 pneumonia refractory to combined hydroxychloroquine, lopinavir plus ritonavir, and favipiravir: A case series.	-0.012354567899703989
33230415	Three patients diagnosed with severe COVID-19 pneumonia received treatment with hydroxychloroquine combined with lopinavir, ritonavir, and favipiravir.	-0.3118017377996445
33305554	In this review, we analyzed published studies on several drugs (chloroquine or hydroxychloroquine, remdesivir, favipiravir, lopinavir-ritonavir in combination, tocilizumab, plasma, and immunoglobulins) with some efficacy to COVID-19 in humans, and evaluated if there were a gender analysis of the available data.	0.20801457226276399
33108587	Favipiravir use for SARS CoV-2 infection.	0.14785464406013488
32564306	To the best of our knowledge, favipiravir and anti-cytokine treatments have not been previously reported in a kidney transplant recipient with SARS-CoV-2 infection before.	0.5976804228576024
33316266	Several drugs such as chloroquine, arbidol, remdesivir, favipiravir and dexamethasone are adopted for use against COVID-19 and currently clinical studies are underway to test their safety and efficacy for treating COVID-19 patients.	0.02933240718841551
33209439	Some Western medicines including remdesivir, chloroquine, hydroxychloroquine, favipiravir, lopinavir/ritonavir, and arbidol, as well as some traditional Chinese medicine (TCM) such as Qingfei Paidu decoction, Yupingfeng, Lianhua Qingwen, and TCM injections have revealed a relative activity against SARS-CoV-2 in vitro, in observational studies, and in clinical trials.	0.039150181398391715
33042544	Severe coronavirus disease 2019 (COVID-19) pneumonia patients treated successfully with a combination of lopinavir/ritonavir plus favipiravir: Case series.	0.5300278426456451
33042544	The combination therapy of Lopinavir/Ritonavir plus Favipiravir might be a treatment option for patients with COVID-19.	-0.12843761444091797
33451758	The second case was a 58-year-old man who fully recovered from COVID-19 pneumonia with treatment with methylprednisolone, MMF, azithromycin, favipiravir, hydroxychloroquine, and reduction in immunosuppression dosage.	-0.14979808330535888
32448818	The additive effects of interferons on the inhibitory effects of other candidate drugs to treat SARS-CoV-2 infection, such as lopinavir, ritonavir and favipiravir, have also been studied.	0.1570429658126831
32868989	Combination treatment of short-course systemic corticosteroid and favipiravir in a successfully treated case of critically ill COVID-19 pneumonia with COPD.	0.24672223540306093
32868989	Combination treatment of short-course systemic corticosteroid and favipiravir might improve the prognosis for critically ill COVID-19 pneumonia with COPD without negative influence on viral clearance or antibody production.	0.16934332679748532
32771797	In this review, we summarized the real-time information of 2019-nCoV treatment methods and mainly focused on the chemical drugs including lopinavir/ritonavir, chloroquine, hydroxychloroquine, arbidol, remdesivir, favipiravir and other potential innovative active molecules.	0.5066457735856373
33181454	The effect of favipiravir on QTc interval in patients hospitalized with coronavirus disease 2019.	0.14868550300598143
33181454	The effect of favipiravir on the QTc interval during the treatment of Coronavirus Disease 2019 (COVID-19) patients is unclear.	-0.24197619557380673
33181454	Thus, the current study objective was to evaluate any change in the QTc interval in patients who were hospitalized due to COVID-19 receiving favipiravir treatment.	-0.16351463695367177
33181454	In the ECG recordings received in the following days after the treatment was started in COVID-19 patients, there was a significant prolongation in the QTc interval with hydroxychloroquine, but there was no significant change with favipiravir.	-0.14533816557407378
32841640	A number of multi clinical studies have repurposed combined cocktail (remdesivir + chloroquine and favipiravir + chloroquine) to be effective against COVID-19.	0.33568666807174685
33235798	Reverse transcription-polymerase chain reaction (RT-PCR) for severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) revealed a positive result, and he was treated with favipiravir, ciclesonide, and lascufloxacin, but he showed poor improvement.	-0.050904358596512767
33155953	The authors analyzed results of early randomized studies using lopinavir/ritonavir, remdesivir, and favipiravir in COVID-19 and their potential for the treatment of novel coronavirus infection.	0.23244211052417751
33067063	He was diagnosed with COVID-19 following a positive severe acute respiratory syndrome coronavirus 2 polymerase chain reaction test result and was subsequently prescribed favipiravir.	0.07195793428204278
33330842	Given the need for improved efficacy and safety, we propose zuclopenthixol, nebivolol, and amodiaquine as potential candidates for clinical trials against the early phase of the SARS-CoV-2 infection and discuss their potential use as adjuvant to the current (i.e., remdesivir and favipiravir) COVID-19 therapeutics.	0.19217832811355592
32992014	Favipiravir-induced fever in coronavirus disease 2019: A report of two cases.	-0.14992343187332152
32992014	Favipiravir, an antiviral agent, is undergoing clinical trials for treating novel coronavirus disease 2019 (COVID-19).	0.27168805633544924
32992014	Here, we report two cases of COVID-19 with favipiravir-induced fever.	-0.14999054074287413
32992014	In both cases, pyrexia was observed following the administration of favipiravir despite improvements in symptoms of COVID-19.	-0.2523536849308014
32992014	To the best of our knowledge, this is the first report of favipiravir-induced fever in COVID-19 patients.	0.3865330022525787
33160938	Our results indicated that Camostat, Favipiravir, Tenofovir, Raltegravir and Stavudine showed significant interactions with spike RBD of SARS-CoV-2.	0.12636548809051512
32392072	Furthermore, we demonstrate the binding poses of three viral RdRp inhibitors (Galidesivir, Favipiravir, and Penciclovir), which were recently reported to have clinical significance for SARS-CoV-2.	-0.11216845670700072
33390469	Two Cases of Severe COVID-19 Pneumonia Effectively Treated with Extracorporeal Membrane Oxygenation in Addition to Favipiravir and Corticosteroid.	0.43773455840110775
33390469	Case 2: A 49-year-old man with COVID-19 had been started on favipiravir and corticosteroid.	-0.1499815821647644
32486229	In this study, the bioactivity of some selected heterocyclic drugs named Favipiravir (1), Amodiaquine (2), 2'-Fluoro-2'-deoxycytidine (3), and Ribavirin (4) was evaluated as inhibitors and nucleotide analogues for COVID-19 using computational modeling strategies.	-0.031120789051055905
32940880	Efficacy of favipiravir for an end stage renal disease patient on maintenance hemodialysis infected with novel coronavirus disease 2019.	0.053771842012405396
32940880	Favipiravir, an antiviral agent developed for treatment of influenza, is one candidate treatment for COVID-19, but suitable dosages for patients with renal insufficiency are unknown.	-0.0672339262564977
32940880	Favipiravir may be an effective option for the treatment of COVID-19-infected patients with ESRD.	0.5755141495800018
32850016	Herein we present a 26-year-old woman with a twin pregnancy at 36 wk and one day gestation with confirmed COVID-19 who responded dramatically to convalescent plasma therapy (CPT) and Favipiravir.	-0.06310265004634856
32962867	Though drugs like remdesivir, favipiravir, and dexamethasone found beneficial for COVID-19 management, they have limitations clinically, and vaccine development takes a long time.	0.10981753188133239
33176643	Natural moieties obtained from medicinal plants were analysed for their potency to target PLpro of SARS-CoV-2 by molecular docking study and were compared with synthetic analogs named as remdesivir, chloroquine and favipiravir.	0.05095440197944642
33176643	Nimbocinol (-7.6 Kcal/mol) and sage (-7.3 Kcal/mol) exhibited maximum BA against PLpro SARS-CoV-2 as evident from molecular docking study which was found to be even better than remdesivir (-6.1 Kcal/mol), chloroquine (-5.3 Kcal/mol) and favipiravir (-5.7 Kcal/mol).	0.48794638328075407
33457366	Favipiravir is currently on the market for treating COVID-19 infection worldwide.	0.14900406897068022
33457366	Clinicians should be alert for concomitant viral infections such as Crimean-Congo haemorrhagic fever, which share similar clinical and laboratory findings to COVID-19.The effectiveness of favipiravir for viral infections other than influenza and COVID-19, such as Crimean-Congo haemorrhagic fever, should be elucidated.	0.3429427956676483
33397236	Favipiravir (FPV) represents one of the feasible treatment options for COVID-19, if trials result seems positive.	0.4795018005236712
33397236	Favipiravir will be one among the developed authoritative possible drugs to warrant the benefits to mankind with large-scale production in order to meet the demands by the current pandemic Covid-19 outbreak and the future epidemic outbreaks.	0.3462215571546554
33092045	Detailed Molecular Interactions of Favipiravir with SARS-CoV-2, SARS-CoV, MERS-CoV, and Influenza Virus Polymerases In Silico.	0.31995284676551816
33092045	Favipiravir was initially developed as an antiviral drug against influenza and is currently used in clinical trials against severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) infection (COVID-19).	0.07829339399496713
33092045	We performed in silico studies to elucidate detailed molecular interactions between favipiravir and the SARS-CoV-2, SARS-CoV, MERS-CoV, and influenza virus RNA-dependent RNA polymerases (RdRp).	0.3198577803373337
33347311	The inhibitors of the virus entry to cells and RdRp, such as Arbidol, remdesivir, favipiravir, EIDD-2081, and ribavirin, are in clinical trials, while most of the protease inhibitors are mainly calculated by molecular docking technology, which needs in vivo and in vitro experiments to prove the effect for SARS-CoV-2.	-0.2494564982292387
32727996	Acute Gouty Arthritis During Favipiravir Treatment for Coronavirus Disease 2019.	0.10808166146278383
33237663	Treatment of SARS-cov-2 pneumonia with favipiravir: Early results from the Ege University cohort, Turkey.	0.19037288308143616
33237663	The aim of this descriptive article is to share the experience in Ege University, Turkey with favipiravir in the treatment of severe SARS CoV-2 pneumonia.	0.10279162613391876
33237663	This study provides relevant information for the treatment of COVID-19, suggesting that favipiravir was associated with significant clinical and laboratory improvements in the majority of the patients, is a safe drug with no serious side effects and would merit further investigation.	0.5846599395910899
33074111	Based on the literature survey, fifteen potential targets of SARS-CoV-2, and six FDA drugs (Chloroquine, Hydroxychloroquine, Favipiravir, Lopinavir, Remdesivir, and Ritonavir) were selected.	-0.14557869136333465
33387467	Monotherapy with arbidol is superior to lopinavir-ritonavir or favipiravir for treating COVID-19.	0.6747307038688659
32829044	Case studies of SARS-CoV-2 treated with favipiravir among patients in critical or severe condition.	-0.13166744946956635
32829044	We describe SARS-CoV-2-positive patients, two of whom were in a critical condition and one of whom was in a severe condition, who were administered favipiravir for their deteriorating conditions and cured.	-0.39086272656440735
33232871	The pharmacokinetics and appropriate dose regimens of favipiravir are unknown in hospitalized influenza patients; such data are also needed to determine dosage selection for favipiravir trials in COVID-19.	-0.09231398661931356
33176880	Pharmacophore modelling of vanillin derivatives, favipiravir, chloroquine, hydroxychloroquine, monolaurin and tetrodotoxin as MPro inhibitors of severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2).	0.15727238033294677
33442711	Pharmacokinetic modelling to estimate intracellular favipiravir ribofuranosyl-5'-triphosphate exposure to support posology for SARS-CoV-2.	0.317285947318077
33442711	The role of favipiravir as a treatment for COVID-19 is unclear, with discrepant activity against SARS-CoV-2 in vitro , concerns about teratogenicity and pill burden, and an unknown optimal dose.	-0.33651962530612944
33442711	The purpose of this analysis was to use available data to simulate intracellular pharmacokinetics of favipiravir ribofuranosyl-5⍰-triphosphate (FAVI-RTP) to better understand the putative applicability as a COVID-19 intervention.	0.18524832572195263
33442711	Further evaluation of favipiravir as part of antiviral combinations for SARS-CoV-2 is warranted.	0.1428471565246582
33117539	Favipiravir-based regimen for coronavirus disease 2019 pneumonia for a 47-day-old male newborn.	-0.148055300116539
33117539	A favipiravir-based regimen may be the drug of choice for coronavirus disease 2019 pneumonia in the newborn.	0.09262721836566924
33080900	Our MD simulations suggest that the combination of caffeine with ribavirin shows a stronger interaction with 6VW1, while in case of favipiravir+nicotine, 6LZG shows potent efficacy of these interaction, proposing the potent efficacy of these combinations for blocking ACE2 receptor against SARS-CoV-2.	0.362343966960907
