PMID	sentence	sentiment
32896184	Remdesivir, a remedy or a ripple in severe COVID-19?	-0.25406436349391937
32896184	Remdesivir is now being tested in severe COVID-19.	-0.3060174199485779
32896184	The Gilead Sciences SIMPLE trial suggests that the short-term use of remdesivir probably does not increase mortality dramatically or have serious short-term toxicity when used to treat severe COVID-19.	-0.3428486842902501
32896184	The Adaptive COVID-19 treatment trials (ACTT1) trial showed that remdesivir may shorten recovery and decrease mortality in severe COVID-19 without increasing adverse effects.	-0.14043674817085267
32896184	The trial is continuing, and the final data are eagerly awaited to determine whether remdesivir is a game-changing remedy or a ripple in the ongoing search for a medicine for the treatment of COVID-19.	0.30228477586269376
33136164	Remdesivir for the Treatment of Severe COVID-19: A Community Hospital's Experience.	-0.012332028403282153
33136164	Remdesivir is currently being evaluated for clinical efficacy and safety in patients with COVID-19.	0.3263786960363388
33136164	To describe the clinical outcomes of COVID-19 patients following treatment with remdesivir at a community hospital.	0.13661110997200013
33136164	A retrospective review of medical records was conducted in August 2020 for all patients given remdesivir while hospitalized for severe COVID-19 between May 1 and August 19, 2020.	-0.07614679659843444
33136164	Remdesivir may show clinical efficacy for the treatment of severe COVID-19 in a community setting.	-0.014245668306350712
32687756	Remdesivir improved time to recovery in adults hospitalized with COVID-19 and lower respiratory tract involvement.	0.23827905606269836
32687756	Remdesivir for the treatment of Covid-19-preliminary report.	0.14968628883361815
32868327	Removal of Remdesivir's Metabolite GS-441524 by Hemodialysis in a Double Lung Transplant Recipient with COVID-19.	-0.0807066410779953
32868327	Remdesivir has reported efficacy against severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in vitro and in vivo Drug-drug interactions limit therapeutic options in transplant patients.	0.2419766948080063
32439198	Probable Molecular Mechanism of Remdesivir for the Treatment of COVID-19: Need to Know More.	0.3572547256946563
32439198	In this paper, we tried to describe the probable molecular mechanism of remdesivir to inhibit the RNA synthesis of SARS-CoV-2.	-0.31224250520706176
32947136	Remdesivir, an RdRp inhibitor, exhibited potent activity against SARS-CoV-2 in vitro.	0.32763479310512544
32294562	Several antiviral medications: Zanamivir, Indinavir, Saquinavir, and Remdesivir show potential as and 3CLPRO main proteinase inhibitors and as a treatment for COVID-19.	0.06278726524776883
32350686	According to the CDC and Chinese treatment guidelines for COVID-19, chloroquine, hydroxychloroquine, lopinavir/ritonavir, and one of the investigational agents (remdesivir) are recommended in critically ill older patients.	-0.015693287385834614
32513308	*Use of remdesivir as treatment for COVID-19 is permitted.	0.13065697252750397
32619764	Case report study of the first five COVID-19 patients treated with remdesivir in France.	0.24964545369148256
32619764	Remdesivir is a broad-spectrum antiviral with efficient in vitro activity against SARS-CoV-2.	0.3290858048915863
32619764	Evidence of clinical improvement in patients with severe COVID-19 treated with remdesivir is controversial.	0.04196367589473726
32619764	The aim of this study was to describe the clinical outcomes and virological monitoring of the first five COVID-19 patients admitted to the intensive care unit of Bichat-Claude Bernard University Hospital, Paris, France, for severe pneumonia related to SARS-CoV-2 and treated with remdesivir.	0.3077512890100479
32619764	This case series of five COVID-19 patients requiring intensive care unit treatment for respiratory distress and treated with remdesivir, highlights the complexity of remdesivir use in such critically ill patients.	-0.1514903126859665
32618794	Tocilizumab and Remdesivir in a Pregnant Patient With Coronavirus Disease 2019 (COVID-19).	0.23811342219511666
32618794	Tocilizumab and remdesivir may be effective for treatment of severe COVID-19 in pregnancy, but additional data are needed to guide risk-benefit considerations.	0.15516945611953736
32863273	Antiviral treatment for COVID-19: the evidence supporting remdesivir.	0.43839026801109315
32863273	The intravenous antiviral drug remdesivir has in vitro activity against SARS-CoV-2 and now studies have reported its clinical efficacy, demonstrating shorter time to recovery in hospitalised patients with severe COVID-19.	-0.012383687748908995
32863273	These studies make remdesivir the first antiviral drug able to alter the natural history of severe COVID-19, and a benchmark for the comparison of new therapies in the future.	0.22277692663756282
32863273	Ongoing studies are investigating its use in early mild/moderate COVID-19, alternative formulations, and the combination of remdesivir with immunomodulatory agents.	0.1893646675348282
32773212	Food and Drug administration issued only emergency use authorization to remdesivir for the treatment of suspected or laboratory-confirmed COVID-19 in adults and children hospitalized with severe disease.	-0.45834401440143585
32827400	Repurposing of drugs from different pharmacological groups including antivirals like remdesivir, lopinavir, ritonavir, arbidol, oseltamivir, penciclovir, favipiravir, ganciclovir, and ribavirin; other antibiotics like azithromycin, ivermectin, eravacycline, valrubicin, streptomycin, nitazoxanide, teicoplanin, caspofungin, and colistin; and other agents like hydroxychloroquine, chloroquine, tocilizumab, camostat, nafamostat, carfilzomib, interferon, aprepitant, and dexamethasone can be considered for COVID-19 therapy.	0.39796294486840567
32870481	Having demonstrated potent antiviral activity against coronaviruses in preclinical studies, remdesivir emerged as a candidate drug for the treatment of the novel coronavirus disease 2019 (COVID-19), caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection, during the current global pandemic.	0.23364340144634246
32870481	Phase III evaluation of remdesivir in the treatment of COVID-19 commenced in early 2020 and has thus far yielded promising results.	0.3773940312019983
32870481	In late May 2020, Taiwan conditionally approved the use of remdesivir in patients with severe COVID-19.	-0.22498965222358702
32870481	This article summarizes the milestones in the development of remdesivir leading to its first conditional approval for the treatment of COVID-19.	0.45710019281864167
32222463	Ribavirin, Remdesivir, Sofosbuvir, Galidesivir, and Tenofovir against SARS-CoV-2 RNA dependent RNA polymerase (RdRp): A molecular docking study.	0.13822875022888184
32222463	The results suggest the effectiveness of Ribavirin, Remdesivir, Sofosbuvir, Galidesivir, and Tenofovir as potent drugs against SARS-CoV-2 since they tightly bind to its RdRp.	0.21706853040627072
32296817	The few trials that allow their inclusion focus on postexposure prophylaxis or outpatient treatment of milder disease, limiting the options available to pregnant women with severe COVID-19 to compassionate use of remdesivir, or off-label drug use of hydroxychloroquine or other therapies.	0.04756642489592233
32147628	Several drugs such as chloroquine, arbidol, remdesivir, and favipiravir are currently undergoing clinical studies to test their efficacy and safety in the treatment of coronavirus disease 2019 (COVID-19) in China; some promising results have been achieved thus far.	0.4445338262557984
32422376	Interleukin-1 receptor antagonist anakinra in association with remdesivir in severe COVID-19: A case report.	-0.4253298470020294
32422376	This case highlights the high tolerability and the interesting immunomodulatory profile of the IL-1 receptor antagonist anakinra in the setting of severe COVID-19 associated with remdesivir therapy.	0.11103525238037112
33301514	Efficacy and harms of remdesivir for the treatment of COVID-19: A systematic review and meta-analysis.	-0.06179434463500977
33301514	We systematically reviewed efficacy and safety of remdesivir for the treatment of COVID-19.	0.32505987174510953
33301514	Studies evaluating remdesivir in adults with hospitalized COVID-19 were searched in several engines until August 21, 2020.	-0.14996090233325957
33301514	There is paucity of adequately powered and fully reported RCTs evaluating effects of remdesivir in hospitalized COVID-19 patients.	-0.00776777168114981
33301514	Until stronger evidence emerges, we cannot conclude that remdesivir is efficacious for treating COVID-19.	0.30864281083583833
32358203	Structural basis for inhibition of the RNA-dependent RNA polymerase from SARS-CoV-2 by remdesivir.	-0.25965176988601685
32358203	Replication of SARS-CoV-2 requires the viral RNA-dependent RNA polymerase (RdRp) enzyme, a target of the antiviral drug remdesivir.	-0.14472058117389677
32358203	Here we report the cryo-electron microscopy structure of the SARS-CoV-2 RdRp, both in the apo form at 2.8-angstrom resolution and in complex with a 50-base template-primer RNA and remdesivir at 2.5-angstrom resolution.	-0.019881897568702706
32887670	They covered topics of chemoprophylaxis (including agents and Traditional Chinese Medicine (TCM) agents), diagnosis (including clinical manifestations, reverse transcription-polymerase chain reaction (RT-PCR), respiratory tract specimens, IgM and IgG antibody tests, chest computed tomography, chest x-ray, and CT features of asymptomatic infections), treatments (including lopinavir-ritonavir, umifenovir, favipiravir, interferon, remdesivir, combination of antiviral drugs, hydroxychloroquine/chloroquine, interleukin-6 inhibitors, interleukin-1 inhibitors, glucocorticoid, qingfei paidu decoction, lianhua qingwen granules/capsules, convalescent plasma, lung transplantation, invasive or noninvasive ventilation, and extracorporeal membrane oxygenation (ECMO)), and discharge management (including discharge criteria and management plan in patients whose RT-PCR retesting shows SARS-CoV-2 positive after discharge).	0.23042253060528725
33113146	The mainstay of management of coronavirus disease 2019 (COVID-19) is mainly supportive as to date there is no effective antiviral treatment, apart from remdesivir which has been approved by Food and Drug administration (FDA) for treatment of COVID-19, or vaccine.	0.19688846953392028
32470470	Current treatment of COVID-19 patients relies mainly on antiviral drugs lopinavir/ritonavir, arbidol, and remdesivir, the anti-malarial drugs hydroxychloroquine and chloroquine, and traditional Chinese medicine.	-0.08825272719065347
32687917	Nonetheless, few broad-spectrum antiviral drugs, azithromycin were tested against COVID-19 in clinical trials, and finally, FDA approved emergency use of remdesivir in hospitalized COVID-19 patients.	0.06978315215587615
32702095	Persistent COVID-19 in an Immunocompromised Patient Temporarily Responsive to Two Courses of Remdesivir Therapy.	0.0035837071037292667
32702095	The antiviral drug remdesivir has been shown clinically effective for treatment of COVID-19.	0.6068990795946121
32958495	DisCoVeRy is a phase III, open-label, adaptive, controlled, multicentre clinical trial in which hospitalised patients with COVID-19 in need of oxygen therapy are randomised between five arms: (1) a control group managed with SoC and four therapeutic arms with re-purposed antiviral agents: (2) remdesivir + SoC, (3) lopinavir/ritonavir + SoC, (4) lopinavir/ritonavir associated with interferon (IFN)-β-1a + SoC and (5) hydroxychloroquine + SoC.	-0.23474624454975127
32953365	Since newer interventions would take months to years to develop, by looking at the pool of existing therapeutic options, including remdesivir (RDV), plasma exchange or cytapheresis, hydroxychloroquine, baricitinib, and lopinavir (LPV), we have tried to detail the principles behind their use to treat COVID-19, current application, and adverse effects.	0.08601620715141295
32684351	In this article, we reviewed the current options for COVID-19 therapy including small molecules such as Remdesivir, Favipiravir, Lopinavir/Ritonavir etc, peptide inhibitors of ACE2, Traditional Chinese Medicines and Biologics such as SARS-CoV-2-specific neutralizing antibodies, mesenchymal stem cells and vaccines etc.	0.02176770965258279
32942923	A Review of the Preclinical and Clinical Efficacy of Remdesivir, Hydroxychloroquine, and Lopinavir-Ritonavir Treatments against COVID-19.	-0.07923170328140258
32942923	In this report, we consolidate and review the available clinically and preclinically relevant results emanating from in vitro animal models and clinical studies of drugs approved for emergency use as a treatment for COVID-19, including remdesivir, hydroxychloroquine, and lopinavir-ritonavir combinations.	0.3414938191699982
32941437	Our results show that dexamethasone and remdesivir might be beneficial for COVID-19 patients, but the certainty of the evidence was low to very low, so more trials are needed.	-0.1694465362183253
32284326	Remdesivir is a direct-acting antiviral that inhibits RNA-dependent RNA polymerase from severe acute respiratory syndrome coronavirus 2 with high potency.	0.0669027616596222
32284326	Replication of SARS-CoV-2 depends on the viral RNA-dependent RNA polymerase (RdRp), which is the likely target of the investigational nucleotide analogue remdesivir (RDV).	-0.14793123006820677
32699031	SIGNIFICANCE: Evaluating the potential role of COVID-19 treatments in patients with cancer in a large observational study, there was no statistically significant 30-day all-cause mortality benefit with hydroxychloroquine or high-dose corticosteroids alone or in combination; remdesivir showed potential benefit.	0.02301586547510967
32516797	Clinical benefit of remdesivir in rhesus macaques infected with SARS-CoV-2.	0.12785868663311004
32516797	Remdesivir (GS-5734) is a nucleotide analogue prodrug with broad antiviral activity1,2 that is currently being investigated in COVID-19 clinical trials and recently received Emergency Use Authorization from the US Food and Drug Administration3,4.	-0.027732022856076566
32516797	In animal models, remdesivir was effective against infection with Middle East respiratory syndrome coronavirus (MERS-CoV) and severe acute respiratory syndrome coronavirus (SARS-CoV)2,5,6.	0.3494115573406219
32516797	Here we investigate the efficacy of remdesivir in a rhesus macaque model of SARS-CoV-2 infection9.	0.14825671613216398
32516797	Thus, treatment with remdesivir initiated early during infection had a clinical benefit in rhesus macaques infected with SARS-CoV-2.	0.16786844331741332
32516797	Although the rhesus macaque model does not represent the severe disease observed in some patients with COVID-19, our data support the early initiation of remdesivir treatment in patients with COVID-19 to prevent progression to pneumonia.	0.4513006015443801
32629804	In early research, the targeted antivirals remdesivir and favipiravir appear to benefit patients by decreasing viral replication; clinical trials suggest that remdesivir speeds recovery from COVID-19.	0.36730107532978057
32081636	The one case of SARS-CoV-2 pneumonia in the USA is responding well to remdesivir, which is now undergoing a clinical trial in China.	0.038370552644729605
32554907	With no clear remedies to treat the disease, doctors are repurposing drugs like chloroquine and remdesivir to treat COVID-19 patients.	0.17190576459884643
32253226	Here, we show that the ribonucleoside analog β-d-N4-hydroxycytidine (NHC; EIDD-1931) has broad-spectrum antiviral activity against SARS-CoV-2, MERS-CoV, SARS-CoV, and related zoonotic group 2b or 2c bat-CoVs, as well as increased potency against a CoV bearing resistance mutations to the nucleoside analog inhibitor remdesivir.	0.32587955407619473
32589146	Statistical Issues and Lessons Learned From COVID-19 Clinical Trials With Lopinavir-Ritonavir and Remdesivir.	-0.13951346576213836
32589146	Recently, three randomized clinical trials on coronavirus disease (COVID-19) treatments were completed: one for lopinavir-ritonavir and two for remdesivir.	0.1277746170759201
33191206	Among these 53 drugs, based on various clinical trials and literature, remdesivir, nelfinavir, methylpredinosolone, colchicine, famotidine and emetine may be used for COVID-19.	-0.13844314813613892
33110240	The current pharmacotherapies for COVID-19 largely rely on supportive and anti-thrombi treatment and the repurposing of antimalarial and antiviral drugs such as hydroxychloroquine and remdesivir.	0.08734370648520332
32473310	A few clinically approved drugs, such as remdesivir, chloroquine, hydroxychloroquine, nafamostat, camostat, and ivermectin, exhibited anti-SARS-CoV-2 activity in vitro and/or in a small number of patients.	-0.0073204011583327955
32554953	Several anti-viral drugs such as RNA dependent RNA polymerase inhibitors (remdesivir, favipiravir, ribavirin), protease inhibitors (lopinavir, ritonavir) and drugs targeting endocytic pathway (hydroxychloroquine) are being evaluated for COVID-19 but standard therapeutics yet not available.	-0.27464770317077636
33006138	Acetylcysteine for the Treatment of Suspected Remdesivir-Associated Acute Liver Failure in COVID-19: A Case Series.	-0.060535687600771604
33006138	Remdesivir is a direct-acting nucleoside RNA polymerase inhibitor with activity against the novel severe acute respiratory syndrome-coronavirus 2 (SARS-CoV-2) virus used in the treatment of coronavirus disease 2019 (COVID-19) pneumonia.	0.3320823447656631
32668803	The early administration of a combination of antivirals such as remdesivir and lysosomotropic drugs, such as the antibiotics teicoplanin or dalbavancin, seems to be able to prevent SARS-CoV-2 infection and transition to COVID-19.	0.17679130097866058
32391999	Recently, the Dutch National Institute for Public Health and the Environment published treatment options for antiviral treatment for COVID-19 where chloroquine was suggested as first choice for off-label treatment, beside remdesivir en lopinavir/ritonavir.	-0.0725788136323293
33317101	Current management is mainly supportive with the potential addition of interventions recommended for severe COVID-19 disease, such as remdesivir, steroids, and convalescent plasma.	0.24487071546077727
32239125	[Remdesivir, the antiviral hope against SARS-CoV-2].	0.3246602486801148
32965013	There are several potential medications available for COVID-19, such as Interferon α (IFN-α), Teicoplanin, Ribavirin, Galidesivir, Lopinavir/Ritonavir, Chloroquine phosphate, Arbidol, Velpatasvir, Favipiravir, Ledipasvir, Remdesivir, Sofosbuvir, Darunavir, Qingfei Paidu Decoction (QPD), and Imatinib.	-0.10702735006809233
32753375	BET 1: The role of remdesivir in COVID-19 infection.	0.1275426685810089
32753375	A short-cut review of the available medical literature was carried out to establish whether remdesivir was an effective treatment for patients with confirmed COVID-19 infection.	0.20515324166774754
32438371	Our results enable a detailed analysis of the inhibitory mechanisms that underlie the antiviral activity of substances such as remdesivir, a drug for the treatment of coronavirus disease 2019 (COVID-19)4.	0.12870281100273132
32251767	Remdesivir, lopinavir, emetine, and homoharringtonine inhibit SARS-CoV-2 replication in vitro.	-0.3108769568347931
32251767	We report the antiviral effect of remdesivir, lopinavir, homorringtonine, and emetine against SARS-CoV-2 virus in Vero E6 cells with the estimated 50% effective concentration at 23.15 μM, 26.63 μM, 2.55 μM and 0.46 μM, respectively.	0.5495735111474991
32297571	SARS-CoV-2: Recent Reports on Antiviral Therapies Based on Lopinavir/Ritonavir, Darunavir/Umifenovir, Hydroxychloroquine, Remdesivir, Favipiravir and other Drugs for the Treatment of the New Coronavirus.	0.14930005525097703
33390567	Analytical methods for the determination of remdesivir as a promising antiviral candidate drug for the COVID-19 pandemic.	0.5151034923171997
32503817	Different preclinical studies conducted on other coronaviruses suggested that promising clinical outcomes for 2019-nCoV should be obtained by using alpha-interferon, chloroquine phosphate, arabinol, remdesivir, lopinavir/ritonavir, and anti-inflammatory drugs.	0.03169054638862606
32297723	Remdesivir, originally develop as a treatment for Ebola virus disease and Marburg virus infections, is being studied for it effectiveness against 2019-nCoV infection.	0.3082272827625274
33002954	Recent clinical trials suggested remdesivir, IFN-β-1b and favipiravir have potential clinical and/or virological benefits on patients with COVID-19.	0.30823764528274533
32723801	For example, the experimental drug remdesivir, originally developed for Ebola virus infections, has been approved by the US Food and Drug Administration as an emergency use treatment of COVID-19.	-0.049888850636482227
33318491	Treatment of COVID-19 with remdesivir in the absence of humoral immunity: a case report.	-0.08935120748996733
33318491	Here we report the use of remdesivir in a patient with COVID-19 and the prototypic genetic antibody deficiency X-linked agammaglobulinaemia (XLA).	-0.1445707529783249
32870563	Catalytic Asymmetric Synthesis of the anti-COVID-19 Drug Remdesivir.	0.148901304602623
32870563	The catalytic asymmetric synthesis of the anti-COVID-19 drug Remdesivir has been realized by the coupling of the P-racemic phosphoryl chloride with protected nucleoside GS441524.	0.336931962890625
33378357	Based on RCTs, the risk of progression to severe course and mortality was significantly reduced with corticosteroids (odds ratio (OR) 0.23, 95% confidence interval (CI) 0.06 to 0.86, p = 0.032, and OR 0.78, 95% CI 0.66 to 0.91, p = 0.002, respectively) and remdesivir (OR 0.29, 95% CI 0.17 to 0.50, p < 0.001, and OR 0.62, 95% CI 0.39 to 0.98, p = 0.041, respectively) compared to standard care for moderate to severe COVID-19 patients in non-ICU; corticosteroids were also shown to reduce mortality rate (OR 0.54, 95% CI 0.40 to 0.73, p < 0.001) for critically ill patients in ICU.	-0.3130212021414439
33378357	In this NMA, we found that anti-inflammatory agents (corticosteroids, tocilizumab, anakinra, and IVIG), convalescent plasma, and remdesivir were associated with improved outcomes of hospitalized COVID-19 patients.	0.10768973341941836
32164080	Drugs are possibly effective for 2019-nCoV include: remdesivir, lopinavir/ritonavir, lopinavir/ritonavir combined with interferon-β, convalescent plasma, and monoclonal antibodies.	0.3087847082948685
33334457	To date, there is only randomized controlled trial evidence to support the use of dexamethasone in patients requiring oxygen therapy and remdesivir for shortening the time to recovery, with no specific treatment for COVID-19-associated AKI.	-0.09542312619686125
32603692	Initial clinical studies revealed the promising potential of remdesivir that demonstrated a powerful and specific in vitro antiviral activity for COVID-19.	0.47726463344097136
32418885	No evidence from randomized clinical trials (RCTs) that a treatment may ameliorate the clinical outcome of patients with COVID-19 exists with the only exception of preliminary evidence from remdesivir trials.	-0.2751642002344131
33151482	The use of most COVID-19 relevant medications has dropped substantially while the use of remdesivir and therapeutic anticoagulants has increased over the study period.	0.18770903407096862
32418190	Early experience with remdesivir in SARS-CoV-2 pneumonia.	0.12482707977294921
32418190	We describe our early experience with remdesivir in four critically ill COVID-19 patients.	-0.34793344683647154
32418190	We observed an in vivo virological effect of remdesivir in four critically ill, COVID-19 patients, coupled with a significant burden of adverse events.	-0.47619109690666195
32634024	Using 2 recent trials evaluating treatments (remdesivir and convalescent plasma) for COVID-19 as examples, a valid, well-established yet underused procedure is presented for estimating the cumulative recovery or improvement rate curve across the study period.	0.3444740949773788
33146552	Patients who developed moderate-to-severe COVID-19, including hospitalization and pneumonia, should be treated with evolving pharmacotherapeutic approaches as appropriate, including remdesivir, dexamethasone, and anticoagulation.	0.27206302821636197
33017386	Chloroquine, hydroxychloroquine, remdesivir, interferon-2b, and oseltamivir are some pharmacological options evaluated in clinical trials for prophylaxis of COVID-19.	0.13361017405986786
33017386	La cloroquina, hidroxicloroquina, remdesivir, interferon-2b y oseltamivir son algunas de las opciones farmacológicas que están siendo evaluadas en pruebas clínicas para la profilaxis de COVID-19.	0.1478523999452591
33306333	Numerous drugs including lopinavir/ritonavir, favipiravir, neuraminidase inhibitors, remdesivir, umifenovir, azithromycin and chloroquine have been suggested for the management of COVID-19 although the exact treatment yet to be determined.	-0.053015408792495736
32861965	Insights into antiviral mechanisms of remdesivir, lopinavir/ritonavir and chloroquine/hydroxychloroquine affecting the new SARS-CoV-2.	0.20784033699469132
32861965	The widespread clinical use and existing knowledge on antiviral mechanisms of remdesivir, lopinavir/ritonavir and chloroquine/hydroxychloroquine in the treatment of previous epidemic diseases, namely, severe acute respiratory syndrome (SARS) and Middle East respiratory syndrome (MERS), may be helpful in the combat with novel SARS-CoV-2 infection.	0.222110648294025
32861965	Numerous studies demonstrated the ability of remdesivir to inhibit SARS-CoV-2 replication but future research would be needed to understand the exact mode of action of lopinavir/ritonavir and chloroquine/hydroxychloroquine in SARS-CoV-2 infected cells and to use this knowledge in the treatment of the current COVID-19.	-0.11705904062747957
33130588	Use of remdesivir in the presence of elevated LFTs for the treatment of severe COVID-19 infection.	-0.012310186281204227
33062500	Remdesivir was the first drug to gain emergency FDA approval to be used in COVID-19.	0.2328504884195328
33215942	Currently, remdesivir received the FDA authorizes to use as an experimental drug for emergency use in COVID-19 patients.	-0.016522432222366337
32323565	The findings of this study propose the hypotheses that lung-specific delivery of SOD3/ATF4-related antioxidants will work in synergy with promising antiviral drugs such as remdesivir to further improve COVID-19 outcomes in the elderly.	0.4330062556727727
32721580	Recently, the Food and Drug Agency (FDA) and the European Medicines Agency (EMA) recommended remdesivir for the treatment of patients hospitalized with severe coronavirus disease 2019 (COVID-19) infection.1,2 In the remdesivir clinical development program, some cases have raised concerns regarding potential hepatobiliary disorders associated with remdesivir, including in healthy volunteers and patients with COVID-19.3 In cohort studies of patients hospitalized for severe COVID-19 who were treated with compassionate-use remdesivir, elevated hepatic enzymes were the most frequent adverse drug reaction reported.4,5 In the first randomized, double-blind, placebo-controlled clinical trial assessing the effect of intravenous remdesivir in adults admitted to hospital with severe COVID-19 (n = 237), a higher proportion of remdesivir recipients than placebo recipients had dosing prematurely stopped by the investigators because of adverse events including aminotransferase or bilirubin increases (3 versus 0).6 Although there is no signal from the available data of severe hepatotoxicity or drug-induced liver injury in clinical trials, the number of patients exposed to remdesivir was too limited.	-0.46504330482278555
32721580	Therefore, there is an urgent need to investigate the hepatic safety profile associated with remdesivir in COVID-19 patients.	0.32265545930385586
33239864	Early data from Adaptive COVID-19 Treatment Trials (ACTT) sponsored by the National Institute of Allergy and Infectious Diseases (NIAID) and compassionate use study have shown promise for remdesivir, leading to emergency authorization by the Food and Drug Administration (FDA) for treatment of hospitalized COVID-19 patients.	0.3766720949840546
32698440	We previously predicted antivirals (atazanavir, remdesivir and lopinavir/ritonavir) and non-antiviral drugs (tiotropium and rapamycin) that may inhibit the replication complex of SARS-CoV-2 using our molecular transformer-drug target interaction (MT-DTI) deep-learning-based drug-target affinity prediction model.	-0.40416514223257705
33185784	Comparison of Binding Site of Remdesivir and Its Metabolites with NSP12-NSP7-NSP8, and NSP3 of SARS CoV-2 Virus and Alternative Potential Drugs for COVID-19 Treatment.	-0.07685530185699463
33185784	Remdesivir was approved by the U.S.A. Food and Drug administration for emergency use to interfere with the replication of SARS CoV-2 virus (the agent that causes COVID-19) in adults and children hospitalized with severe disease.	-0.29443400871753694
33185784	The crystal structure of the metabolite of remdesivir (Monophosphate of GS-441524) and NSP12-NSP8-NSP7 of SARS CoV-2 virus was recently reported.	-0.14878425300121306
32283108	Remdesivir and SARS-CoV-2: Structural requirements at both nsp12 RdRp and nsp14 Exonuclease active-sites.	0.14990316331386566
33362383	Drugs suitable to manage COVID-19 in patients with liver disease might include remdesivir intravenously, nitazoxanide + sofosbuvir, ivermectin, tocilizumab, convalescent plasma, and low molecular weight heparin in certain situations.	-0.023877841858636742
32723142	Repositioned drugs such as remdesivir have revealed a promising clinical efficacy against COVID-19.	0.33535284709453583
32958580	In human cells, LA supplementation synergizes with the COVID-19 drug remdesivir, suppressing SARS-CoV-2 replication.	-0.1290216028690338
32022370	Herein, we suggest four potential drug candidates (an ACE2-based peptide, remdesivir, 3CLpro-1 and a novel vinylsulfone protease inhibitor) that could be used to treat patients suffering with the 2019-nCoV.	-0.05033516336441041
33121991	Here, we have aimed to conduct a systematic review and meta-analysis on remdesivir use for COVID-19.	-0.08031755983829499
32965016	We summarized antiviral drugs against SARS-CoV-2, such as remdesivir, hydroxychloroquine and favipiravir.	-0.13253347277641295
33211441	Among them remdesivir appears to be the most promising drug against SARS-CoV-2.	0.4917959301280975
33261845	Studies included repurposed drugs mainly against non-structural proteins of SARS-CoV2: the main 3C-like protease (Lopinavir, Ritonavir, Indinavir, Atazanavir, Nelfinavir, and Clocortolone), RNA-dependent RNA polymerase (Remdesivir and Ribavirin), and the papain-like protease (Mycophenolic acid, Telaprevir, Boceprevir, Grazoprevir, Darunavir, Chloroquine, and Formoterol).	-0.07717214028040567
33261845	The review revealed the best-documented multi-target drugs repurposed by computational methods for COVID-19 therapy as follows: antiviral drugs commonly used to treat AIDS/HIV (Atazanavir, Efavirenz, and Dolutegravir Ritonavir, Raltegravir, and Darunavir, Lopinavir, Saquinavir, Nelfinavir, and Indinavir), HCV (Grazoprevir, Lomibuvir, Asunaprevir, Ribavirin, and Simeprevir), HBV (Entecavir), HSV (Penciclovir), CMV (Ganciclovir), and Ebola (Remdesivir), anticoagulant drug (Dabigatran), and an antifungal drug (Itraconazole).	0.19180844020366666
32660307	While great global efforts are underway to develop vaccines and to discover or repurpose therapeutic agents for this disease, as of this writing only the nucleoside drug remdesivir has been approved under Emergency Use Authorization to treat COVID-19.	0.29935000988324484
33100292	Studies have found that chloroquine, favipiravir, remdesivir and other drugs are useful for COVID-19, but currently there is no specific drug for the treatment of COVID-19.	-0.22243500124931337
32865809	Data Monitoring for the Chinese Clinical Trials of Remdesivir in Treating Patients with COVID-19 During the Pandemic Crisis.	-0.1253285389137268
32865809	Two phase-III, double-blind, randomized clinical trials of remdesivir plus SOC (standard of care) versus placebo plus SOC have been conducted in Wuhan hospitals by Chinese investigators during the urgent COVID-19 epidemic [ClincalTrials.gov NCT04257656 and NCT04252664].	-0.06232777305603028
32865809	Having monitored data sequentially from 237 patients, we comment on the strength and weakness of the study design and suggest the treatment effect of remdesivir on severe COVID-19 cases.	0.023882399630546558
33014380	This review aims to collect and summarize a list of drugs used to treat COVID-19, including dexamethasone, chloroquine, hydroxychloroquine, lopinavir/ritonavir, favipiravir, remdesivir, tociluzimab, nitazoxanide and ivermectin.	0.06892928015708921
32533671	This area has faced numerous challenges, including the  shortage of frequent-use products (hydroalcoholic solutions, lopinavir/ritonavir  suspension), the use of new preparations for SARS-CoV-2 (tocilizumab,  remdesivir), or requests from overwhelmed wards unable to assume the safe  preparation of a high volume of medications (intravenous solutions).	0.0779151524075595
32533671	Como todo el sector sanitario, la farmacotecnia hospitalaria ha sufrido el impacto de la pandemia de la COVID-19, enfrentándose a la necesidad de cubrir el  desabastecimiento de productos de uso frecuente (soluciones hidroalcohólicas,  lopinavir/ritonavir suspensión), a nuevas preparaciones surgidas de las nuevas  necesidades provocadas por el SARS-CoV-2 (tocilizumab, remdesivir), o a  peticiones de plantas desbordadas por la carga asistencial, incapaces de asumir  con un mínimo de seguridad la preparación de numerosos medicamentos  (mezclas intravenosas).	0.29434421730041505
32915971	COVID-19 convalescent plasma clears SARS-CoV-2 refractory to remdesivir in an infant with congenital heart disease.	0.18271353882312774
32966582	SARS-CoV-2 infection of cardiomyocytes is inhibited by the antiviral drug remdesivir.	-0.19325583489894868
32746653	Here, we summarized and evaluated the current treatment drugs and regimens, and put forward the treatment recommendations, including using the potential repurposed or experimental drugs against COVID-19, e.g. chloroquine (CQ), hydroxychloroquine (HCQ), lopinavir/ritonavir (LPV/r), remdesivir (RDV), and favipiravir (FPV).	-0.08382988711198171
32845145	Among these, the clinical efficacies of some accessible drugs such as remdesivir (RDV) and favipiravir (FPV) for COVID-19 are emphatically summarized.	0.22923080921173095
