PMID	sentence	sentiment
32513231	Hydroxychloroquine is currently being used in multiple trials with varying doses in an attempt to treat COVID-19.	0.036346708054542515
32513231	Dual therapy by combining appropriate doses of these two medications with diverse activities against COVID-19 is expected to be better than monotherapy with hydroxychloroquine.	0.46141908220767974
32771032	Pakistan Randomized and Observational Trial to Evaluate Coronavirus Treatment (PROTECT) of Hydroxychloroquine, Oseltamivir and Azithromycin to treat newly diagnosed patients with COVID-19 infection who have no comorbidities like diabetes mellitus: A structured summary of a study protocol for a randomized controlled trial.	0.40253490955309434
32771032	To evaluate the effectiveness of Hydroxychloroquine Phosphate/Sulfate (200 mg orally 8 hourly thrice a day for 5 days), versus oseltamivir (75 mg orally twice a day for 5 days), and versus Azithromycin (500 mg orally daily on day 1, followed by 250 mg orally twice a day on days 2-5) alone and in combination (in all seven groups), in clearing the coronavirus (COVID-19) nucleic acid from throat and nasal swab and in bringing about clinical improvement on day 7 of follow-up (primary outcomes).	0.3391602373123169
32616067	ChemoPROphyLaxIs with hydroxychloroquine For covId-19 infeCtious disease (PROLIFIC) to prevent covid-19 infection in frontline healthcare workers: A structured summary of a study protocol for a randomised controlled trial.	0.15940778991222382
32616067	PRIMARY OBJECTIVE: To determine whether chemoprophylaxis with hydroxychloroquine versus placebo increases time to contracting coronavirus disease 2019 (COVID-19) in frontline healthcare workers.	0.21255814492702485
32616067	1) To determine whether chemoprophylaxis with daily versus weekly dosing of hydroxychloroquine increases time to contracting COVID-19 disease in frontline healthcare workers.	0.13470138609409332
32616067	2) To compare the number of COVID-19 cases between each trial arm on the basis of positive tests (as per current clinical testing methods and/or serology) 3) To compare the percentage of COVID-19 positive individuals with current testing methods versus serologically-proven COVID-19 in each trial arm 4) To compare COVID-19 disease severity in each trial arm 5) To compare recovery time from COVID-19 infection in each trial arm EXPLORATORY OBJECTIVES: 1) To determine compliance (as measured by trough pharmacokinetic hydroxychloroquine levels) on COVID-19 positive tests 2) To determine if genetic factors determine susceptibility to COVID-19 disease or response to treatment 3) To determine if blood group determines susceptibility to COVID-19 disease 4) To compare serum biomarkers of COVID-19 disease in each arm TRIAL DESIGN: Double-blind, multi-centre, 2-arm (3:3:2 ratio) randomised placebo-controlled trial PARTICIPANTS: National Health Service (NHS) workers who have direct patient contact delivering care to patients with COVID-19.	0.5554015106475714
32616067	To be included in the trial the participant MUST: 1) Have given written informed consent to participate 2) Be aged 18 years to 70 years 3) Not previously have been diagnosed with COVID-19 4) Work in a high-risk secondary or tertiary healthcare setting (hospitals accepting COVID-19 patients) with direct patient-facing care EXCLUSION CRITERIA: The presence of any of the following will mean participants are ineligible: 1) Known COVID-19 positive test at baseline (if available) 2) Symptomatic for possible COVID-19 at baseline 3) Known hypersensitivity reaction to hydroxychloroquine, chloroquine or 4-aminoquinolines 4) Known retinal disease 5) Known porphyria 6) Known chronic kidney disease (CKD; eGFR<30ml/min) 7) Known epilepsy 8) Known heart failure or conduction problems 9) Known significant liver disease (Gilbert's syndrome is permitted) 10) Known glucose-6-phosphate dehydrogenase (G6PD) deficiency 11) Currently taking any of the following contraindicated medications: Digoxin, Chloroquine, Halofantrine, Amiodarone, Moxifloxacin, Cyclosporin, Mefloquine, Praziquantel, Ciprofloxacin, Clarithromycin, Prochlorperazine, Fluconazole 12) Currently taking hydroxychloroquine or having a clinical indication for taking hydroxychloroquine 13) Currently breastfeeding 14) Unable to be followed-up during the trial 15) Current or future involvement in the active treatment phase of other interventional research studies (excluding observational/non-interventional studies) before study follow-up visit 16) Not able to use or have access to a modern phone device/web-based technology 17) Any other clinical reason which may preclude entry in the opinion of the investigator INTERVENTION AND COMPARATOR: Interventions being evaluated are: A) Daily hydroxychloroquine or B) Weekly hydroxychloroquine or C) Placebo The maximum treatment period is approximately 13 weeks per participant.	0.19216490471244135
32616067	Time to diagnosis of positive COVID-19 disease (defined by record of date of symptoms onset and confirmed by laboratory test) RANDOMISATION: Participants will be randomised to either hydroxychloroquine dosed daily with weekly placebo, HCQ dosed weekly with daily placebo, or placebo dosed daily and weekly.	0.14062357767885378
32777263	Effects of Hydroxychloroquine on Covid-19 in Intensive Care Unit Patients: Preliminary Results.	0.3158324669313431
32777263	During the Covid-19 pandemic, many intensive care unit (ICU) patients received hydroxychloroquine.	0.2724096815299988
32777263	All patients admitted to the ICU with confirmed Covid-19 pneumonia and treated with hydroxychloroquine were included.	0.06506948204994203
32777263	These findings indicate that hydroxychloroquine administration for Covid-19 patients hospitalized in ICU is not associated with improved outcomes.	-0.30808618821620937
32534369	Hydroxychloroquine/ chloroquine as a treatment choice or prophylaxis for Covid-19 at the primary care level in developing countries: A Primum non Nocere dilemma.	0.4629042415714264
32534369	The Food and Drug Administration (FDA) warned against the use of Hydroxychloroquine or chloroquine for Covid-19 outside of a hospital or a clinical trial setting due to the risk of QT interval prolongation, ventricular tachycardia and the increased risk of these complications when combined with some antibiotics such as azithromycin.	-0.13064107498963673
32534369	Several studies have reported no benefit of Hydroxychloroquine or chloroquine, when used alone or with a macrolide in COVID-19 hospitalized patients.	-0.17186837177753447
32534369	Despite these warnings, in several developing countries the official guidelines for treatment of Covid-19 patients at the primary care level recommend Hydroxychloroquine and azithromycin, among other treatments, as the first-choice for mild symptomatic Covid-19 patients, asymptomatic contacts or for prophylaxis.	0.25713551721254985
33122096	COVID-19 outpatients: early risk-stratified treatment with zinc plus low-dose hydroxychloroquine and azithromycin: a retrospective case series study.	0.1912792193889618
33122096	The aim of this study was to describe the outcomes of patients with coronavirus disease 2019 (COVID-19) in the outpatient setting after early treatment with zinc, low-dose hydroxychloroquine and azithromycin (triple therapy) dependent on risk stratification.	0.04832991839885713
33122096	Risk stratification-based treatment of COVID-19 outpatients as early as possible after symptom onset using triple therapy, including the combination of zinc with low-dose hydroxychloroquine, was associated with significantly fewer hospitalisations.	-0.19514506596883135
32749808	[Hydroxychloroquine and chloroquine for COVID-19: no evidence of effectiveness].	-0.275752757358551
32749808	Based on a 7-step analysis of the literature, hydroxychloroquine (HCQ) and chloroquine (CQ) were initially included in the SWAB document as possible drug treatments for hospitalised adult COVID-19 patients.	-0.13372287293275198
32926573	Effect of Combination Therapy of Hydroxychloroquine and Azithromycin on Mortality in Patients With COVID-19.	0.1466941773891449
32926573	Conflicting evidence regarding the use of hydroxychloroquine (HCQ) and azithromycin for the treatment of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection do exist.	-0.17032144942760466
32736597	PROTECT Trial: A cluster-randomized study with hydroxychloroquine versus observational support for prevention or early-phase treatment of Coronavirus disease (COVID-19): A structured summary of a study protocol for a randomized controlled trial.	0.17173728095531465
32736597	Hydroxychloroquine has shown to have antiviral activity in vitro against coronaviruses, specifically SARS-CoV-2.	0.1495166391134262
32736597	The main objective of the present study is to evaluate the efficacy of hydroxychloroquine for (I) the prevention of COVID-19 or related symptoms in SARS-CoV-2-exposed subjects, such as as household members/contacts of COVID-19 patients and (II) the treatment of early-phase asymptomatic or paucisymptomatic COVID-19 patients.	0.1268764958779017
32736597	During treatment, each subject will be contacted every other day for the first week and weekly thereafter (Group 2) or weekly (Group 1) by a study physician to assess early onset of any COVID-19 symptom or any adverse reaction to hydroxychloroquine and to check subject compliance.	-0.2780669287141164
33044019	Hydroxychloroquine in Hospitalized Patients with COVID-19: Real-World Experience Assessing Mortality.	0.14973156452178954
33044019	Hydroxychloroquine (HCQ) for coronavirus disease 2019 (COVID-19) is presently being used off-label or within a clinical trial.	-0.14994196593761444
33154234	Effect of chloroquine and hydroxychloroquine on COVID-19 virological outcomes: An updated meta-analysis.	0.14896384477615357
33360293	Hydroxychloroquine can potentially interfere with immune function in COVID-19 patients: Mechanisms and insights.	-0.021984298658370982
33360293	Several drugs have been tested for treatment of COVID-19, including hydroxychloroquine.	-0.14682118892669677
33360293	Therefore, it is likely that hydroxychloroquine treatment may in fact impair host immunity in response to SARS-CoV-2, especially in elderly patients or those with co-morbidities.	-0.14980021119117737
32889701	Number of drugs such as remdesivir, favipiravir, ribavirin, lopinavir, ritonavir, darunavir, arbidol, chloroquine, hydroxychloroquine, tocilizumab and interferons have shown inhibitory effects against the SARS-CoV2 in-vitro as well as in clinical conditions.	0.12668395253181458
32442699	While evidence suggests that hydroxychloroquine (HCQ) may decrease the viral load in patients with a COVID-19 infection, a number of case reports indicate adverse dermatologic effects of this potential treatment.	-0.27569992678165434
32867852	Hydroxychloroquine plus personal protective equipment versus standard personal protective equipment alone for the prevention of COVID-19 infections among frontline healthcare workers: the HydrOxychloroquine Prophylaxis Evaluation(HOPE) trial: A structured summary of a study protocol for a randomized controlled trial.	0.04361702501773833
32867852	To evaluate the effect of the combination of hydroxychloroquine (HCQ) and standard personal protective equipment (PPE) compared to the use of standard personal protective equipment alone on the proportion of laboratory confirmed COVID-19 infections among frontline healthcare workers(HCWs) in India TRIAL DESIGN: HOPE is an investigator initiated multi-centre open-label parallel group randomized controlled trial.	0.33950387121041614
32293834	The most frequently used agents both in Turkey and all over the world including chloroquine, hydroxychloroquine, lopinavir/ritonavir, favipiravir and remdesivir will be reviewed here .Nitazoxanide and ivermectin were also included in this review as they have recently been reported to have an activity against SARS-CoV-2 in vitro and are licensed for the treatment of some other human infections.	0.18902075266838073
32611911	Among the currently available drugs, hydroxychloroquine and lopinavir/ritonavir may be considered for patients with severe COVID-19 infection, awaiting further clinical trials.	0.003976714954376237
32386448	Acute generalized exanthematous pustulosis with erythema multiforme-like lesions induced by Hydroxychloroquine in a woman with coronavirus disease 2019 (COVID-19).	0.10506207525730135
32694358	Hydroxychloroquine and Chloroquine in COVID-19: A Survey of Prescription Patterns Among Rheumatologists.	0.1497183233499527
32694358	With hydroxychloroquine (HCQ) and chloroquine (CQ) emerging as potential therapies for coronavirus disease 2019 (COVID-19), shortages have been reported.	-0.21505108488082886
32314698	Case Report: Hepatotoxicity Associated with the Use of Hydroxychloroquine in a Patient with COVID-19.	-0.1499573439359665
32314698	Hydroxychloroquine (HCQ) has been used for the treatment of novel coronavirus disease (COVID-19) cases.	0.2850186977243423
32665039	Protecting Frontline Health Care Workers from COVID-19 with Hydroxychloroquine Pre-exposure Prophylaxis: A structured summary of a study protocol for a randomised placebo-controlled multisite trial in Toronto, Canada.	0.35898195013523104
32665039	Primary Objective: To determine if pre-exposure prophylaxis (PrEP) with 400mg hydroxychloroquine (HCQ), taken orally once daily reduces microbiologically confirmed COVID-19 among front line health care workers at high risk for SARS-CoV-2 exposure.	0.320061735830307
32665039	Exclusion criteria include: currently pregnant, planning to become pregnant during the study period, and/or breast feeding; known hypersensitivity/allergy to hydroxychloroquine or to 4-aminoquinoline compounds; current use of hydroxychloroquine; known prolonged QT syndrome and/or baseline resting ECG with QTc>450 ms and/or concomitant medications which simultaneously may prolong the QTc that cannot be temporarily suspended/replaced; known pre-existing retinopathy, G6PD deficiency, porphyria, liver disease including cirrhosis, encephalopathy, hepatitis or alcoholism, diabetes on oral hypoglycemics or insulin, or renal insufficiency/failure; disclosure of self-administered use of hydroxychloroquine or chloroquine within 12 weeks prior to study; confirmed symptomatic COVID-19 at time of enrollment.	0.0791906647316615
32727613	Pre-exposure prophylaxis with hydroxychloroquine for high-risk healthcare workers during the COVID-19 pandemic: A structured summary of a study protocol for a multicentre, double-blind randomized controlled trial.	0.11236534416675567
32727613	The aim of this study is to assess the efficacy of the use of pre-exposure prophylaxis (PrEP) with hydroxychloroquine against placebo in healthcare workers with high risk of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection in reducing their risk of coronavirus disease 2019 (COVID-19) disease during an epidemic period.	-0.021673483910560593
32727613	As secondary objectives, we would like to: i) assess the efficacy of the use of PrEP with hydroxychloroquine against placebo in healthcare workers with high risk of SARS-CoV-2 infection in reducing their risk of exposure to SARS-CoV-2 (defined by seroconversion) during an epidemic period, ii) evaluate the safety of PrEP with hydroxychloroquine in adults, iii) describe the incidence of SARS-CoV-2 infection among healthcare workers at high risk of SARS-CoV-2 infection, iv) identify clinical, analytical and microbiological predictors of COVID-19 among healthcare workers at high risk of SARS-CoV-2 infection, v) set up a repository of serum samples obtained from healthcare workers at high risk of SARS-CoV-2 infection for future research on blood markers to predict SARS-CoV-2 infection.	-0.051931082140604656
32727613	As secondary endpoints, we will obtain: i) the SARS-CoV-2 seroconversion in the PrEP group compared to placebo during the 6 months of follow-up in healthcare workers with negative serology at day 0; ii) the occurrence of any adverse event related with hydroxychloroquine treatment; iii) the incidence of SARS-CoV-2 infection and COVID-19 among healthcare workers in the non-PrEP group, among the total of healthcare workers included in the non-PrEP group during the study period; iv) the risk ratio for the different clinical, analytical and microbiological conditions to develop COVID-19; v) a repository of serum samples obtained from healthcare workers confirmed COVID-19 cases for future research on blood markers to predict SARS-CoV-2 infection.	-0.2247282756246839
32451259	Hydroxychloroquine as antiviral prophylaxis for exposed caregivers to Covid-19: An urgent appraisal is needed.	0.20420630874633788
32451259	For this, we performed research on internet and PubMed by crossing the following keywords: healthcare givers, healthcare workers, doctors, nurses, coronavirus, Covid-19, mortality, infection rate, chloroquine, hydroxychloroquine.	0.3195656551074981
32567262	A Case of Breakthrough COVID-19 during Hydroxychloroquine Maintenance.	-0.14197277426719665
32567262	There have been controversies on the prophylactic effect of hydroxychloroquine against severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2).	-0.00419766451358794
32567262	We describe a patient, 60-year old Korean woman, with coronavirus disease 2019 (COVID-19) who had been taking hydroxychloroquine for 6 months.	-0.1072716277837753
32567262	The present case raises concerns on hydroxychloroquine's role as a prophylactic agent for COVID-19.	-0.1378915250301361
33007453	Use of hydroxychloroquine and chloroquine in COVID-19: How good is the quality of randomized controlled trials?	0.3535044448804855
33007453	We critically evaluated the quality of evidence and quality of harm reporting in clinical trials that evaluated the effectiveness of hydroxychloroquine (HCQ) or chloroquine (CQ) for the treatment of coronavirus disease 2019 (COVID-19).	-0.08645692173480987
32474918	An open-label cluster-randomized controlled trial of chloroquine, hydroxychloroquine or only supportive care in patients admitted with moderate to severe COVID-19 (ARCHAIC)-Protocol publication.	0.13141689305623372
32485061	Incidence and determinants of QT interval prolongation in COVID-19 patients treated with hydroxychloroquine and azithromycin.	0.15466320125102995
32673059	The Saga of Hydroxychloroquine and COVID-19: A Cautionary Tale.	0.14896202981472015
32881895	COVID-19 prevention and treatment: A critical analysis of chloroquine and hydroxychloroquine clinical pharmacology.	0.014155459060668951
32881895	Nicholas White and coauthors discuss chloroquine and hydroxychloroquine pharmacology in the context of possible treatment of SARS-CoV-2 infection.	0.1498224914073944
32641163	Azithromycin added to hydroxychloroquine for patients admitted to intensive care due to coronavirus disease 2019 (COVID-19)-protocol of randomised controlled trial AZIQUINE-ICU.	0.32862828578472136
32641163	Novel coronavirus SARS-CoV-2 is known to be susceptible in vitro to exposure to hydroxychloroquine and its effect has been found to be potentiated by azithromycin.	0.013870585308074945
32641163	We hypothesise that early administration of hydroxychloroquine alone or in combination with azithromycin can prevent respiratory deterioration in patients admitted to intensive care due to rapidly progressive COVID-19 infection.	0.2753354467105865
33007454	Early hydroxychloroquine but not chloroquine use reduces ICU admission in COVID-19 patients.	-0.10228307664394376
33007454	The global push for the use of hydroxychloroquine (HCQ) and chloroquine (CQ) against COVID-19 has resulted in an ongoing discussion about the effectivity and toxicity of these drugs.	0.13198464810848234
32350686	According to the CDC and Chinese treatment guidelines for COVID-19, chloroquine, hydroxychloroquine, lopinavir/ritonavir, and one of the investigational agents (remdesivir) are recommended in critically ill older patients.	-0.015693287385834614
32296817	The few trials that allow their inclusion focus on postexposure prophylaxis or outpatient treatment of milder disease, limiting the options available to pregnant women with severe COVID-19 to compassionate use of remdesivir, or off-label drug use of hydroxychloroquine or other therapies.	0.04756642489592233
33254507	It is time to drop hydroxychloroquine from our COVID-19 armamentarium.	-0.2206431060886383
33254507	Chloroquine (CQ) and hydroxychloroquine (HCQ) were among the first drugs repurposed for the treatment of SARS-CoV-2 infection.	0.2560087352991104
32493447	Effect of hydroxychloroquine on prevention of COVID-19 virus infection among healthcare professionals: a structured summary of a study protocol for a randomised controlled trial.	0.14759691953659057
32493447	Comparison of the effect of hydroxychloroquine with placebo to prevent infection from the COVID -19 virus among healthcare professionals TRIAL DESIGN: Single centre, 2-arm, double-blind randomised (ratio 1:1) placebo-controlled trial PARTICIPANTS: Treatment staff who are in contact with patients and have at least 3 shifts a week in Arash hospital affiliated with Tehran University of Medical Sciences, in Iran and who consent to participate in the study.	-0.023112483478727797
32493447	Exclusion criteria include: History of COVID -19 virus infection, clinical symptoms such as fever, nausea, dyspnea and myalgia in the past two months, history of underlying diseases hypersensitivity to hydroxychloroquine and G6PD enzyme deficiency.	-0.32884402410984037
32763357	Hydroxychloroquine use in hospitalised patients with COVID-19: An observational matched cohort study.	0.14142538011074066
32763357	To assess the efficacy and safety of hydroxychloroquine with or without azithromycin) in hospitalized adult patients with COVID-19.	0.3695157922029495
32763357	36 patients received hydroxychloroquine and were age- and sex-matched to 72 patients with COVID-19 who received supportive care.	0.3442262019491195
32763357	This study did not yield benefits from hydroxychloroquine use in patients with COVID-19 and monitoring for adverse events is warranted.	-0.39206422861099244
32344310	It was also revealed that alternative treatments currently being considered for COVID-19 such as chloroquine and hydroxychloroquine by increasing hemoglobin production and increasing hemoglobin availability for oxygen binding and acetazolamine (for the treatment of altitude sickness) by causing hyperventilation with associated increasing levels of oxygen and decreasing levels of carbon dioxide in the blood may significantly ameliorate COVID-19 respiratory symptoms.	-0.09673219025135038
32609083	COVID-19 in Patient with Sarcoidosis Receiving Long-Term Hydroxychloroquine Treatment, France, 2020.	0.1485929846763611
32609083	Because of in vitro studies, hydroxychloroquine has been evaluated as a preexposure or postexposure prophylaxis for coronavirus disease (COVID-19) and as a possible COVID-19 curative treatment.	0.14842134118080139
32609083	We report a case of COVID-19 in a patient with sarcoidosis who was receiving long-term hydroxychloroquine treatment and contracted COVID-19 despite adequate plasma concentrations.	-0.08036137407620747
32418894	The well reported and clinically used anti-malarial aminoquinoline drugs (chloroquine and hydroxychloroquine) have shown potential to be repurposed to control the present pandemic by inhibition of COVID-19.	0.10605620531082152
32418894	The review elaborates the mechanism of action, safety (side effects, adverse effects, toxicity) and details of clinical trials for chloroquine and hydroxychloroquine to benefit the clinicians, medicinal chemist, pharmacologist actively involved in controlling the pandemic and to provide therapeutics for the treatment of COVID-19 infection.	0.4250083365503947
32827400	Repurposing of drugs from different pharmacological groups including antivirals like remdesivir, lopinavir, ritonavir, arbidol, oseltamivir, penciclovir, favipiravir, ganciclovir, and ribavirin; other antibiotics like azithromycin, ivermectin, eravacycline, valrubicin, streptomycin, nitazoxanide, teicoplanin, caspofungin, and colistin; and other agents like hydroxychloroquine, chloroquine, tocilizumab, camostat, nafamostat, carfilzomib, interferon, aprepitant, and dexamethasone can be considered for COVID-19 therapy.	0.39796294486840567
32503662	Norwegian Coronavirus Disease 2019 (NO COVID-19) Pragmatic Open label Study to assess early use of hydroxychloroquine sulphate in moderately severe hospitalised patients with coronavirus disease 2019: A structured summary of a study protocol for a randomised controlled trial.	-0.0019149621868133626
32503662	The hypothesis of the study is that treatment with hydroxychloroquine sulphate in hospitalised patients with coronavirus disease 2019 (Covid-19) is safe and will accelerate the virological clearance rate for patients with moderately severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) when compared to standard care.	0.49536796931266786
32503662	The study is a two-arm, open label, pragmatic randomised controlled group sequential adaptive trial designed to assess the effect on viral loads and clinical outcome of hydroxychloroquine sulphate therapy in addition to standard care compared to standard care alone in patients with established Covid-19.	0.40602504271030426
32473020	Rationale of a loading dose initiation for hydroxychloroquine treatment in COVID-19 infection in the DisCoVeRy trial.	-0.1430214911699295
32473020	Around the world, several dose regimens of hydroxychloroquine have been used for COVID-19 infection treatment, with the objective of identifying a short-term course.	0.14685242772102355
32896292	We assessed whether adding azithromycin to standard of care, which included hydroxychloroquine, would improve clinical outcomes of patients admitted to the hospital with severe COVID-19.	0.10564733981609345
32896292	All patients received hydroxychloroquine (400 mg twice daily for 10 days) because that was part of standard of care treatment in Brazil for patients with severe COVID-19.	-0.07724098848819733
32896292	In patients with severe COVID-19, adding azithromycin to standard of care treatment (which included hydroxychloroquine) did not improve clinical outcomes.	-0.23656146718025206
32896292	Our findings do not support the routine use of azithromycin in combination with hydroxychloroquine in patients with severe COVID-19.	-0.40233632718563084
32348046	In case of SARS-CoV-2 infection, immunosuppressive drugs should be temporarily stopped, except for glucocorticoids, hydroxychloroquine and sulfasalazine.	-0.24574308048725127
32348046	Leur arrêt n’est recommandé qu’en cas d’infection avérée à SARS-CoV-2, à l’exception de la prednisone, de l’hydroxychloroquine et de la sulfasalazine qui peuvent être poursuivis.	0.1495873063802719
32936252	Risk of QT Interval Prolongation Associated With Use of Hydroxychloroquine With or Without Concomitant Azithromycin Among Hospitalized Patients Testing Positive for Coronavirus Disease 2019 (COVID-19).	0.25345251579848205
32936252	Administration of hydroxychloroquine with or without azithromycin for the treatment of coronavirus disease 2019 (COVID-19)-associated pneumonia carries increased risk of corrected QT (QTc) prolongation and cardiac arrhythmias.	0.0821160521888733
32936252	To characterize the risk and degree of QT prolongation in patients with COVID-19 in association with their use of hydroxychloroquine with or without concomitant azithromycin.	0.009221966838836665
32936252	This was a cohort study performed at an academic tertiary care center in Boston, Massachusetts, of patients hospitalized with at least 1 positive COVID-19 nasopharyngeal polymerase chain reaction test result and clinical findings consistent with pneumonia who received at least 1 day of hydroxychloroquine from March 1, 2020, through April 7, 2020.	0.16581822711323244
32936252	In this cohort study, patients who received hydroxychloroquine for the treatment of pneumonia associated with COVID-19 were at high risk of QTc prolongation, and concurrent treatment with azithromycin was associated with greater changes in QTc.	0.03431483384132389
32305587	After a large COVID-19 exposure event in an LTCH in Korea, PEP using hydroxychloroquine (HCQ) was administered to 211 individuals, including 189 patients and 22 careworkers, whose baseline polymerase chain reaction (PCR) tests for COVID-19 were negative.	-0.41101951501573836
32887670	They covered topics of chemoprophylaxis (including agents and Traditional Chinese Medicine (TCM) agents), diagnosis (including clinical manifestations, reverse transcription-polymerase chain reaction (RT-PCR), respiratory tract specimens, IgM and IgG antibody tests, chest computed tomography, chest x-ray, and CT features of asymptomatic infections), treatments (including lopinavir-ritonavir, umifenovir, favipiravir, interferon, remdesivir, combination of antiviral drugs, hydroxychloroquine/chloroquine, interleukin-6 inhibitors, interleukin-1 inhibitors, glucocorticoid, qingfei paidu decoction, lianhua qingwen granules/capsules, convalescent plasma, lung transplantation, invasive or noninvasive ventilation, and extracorporeal membrane oxygenation (ECMO)), and discharge management (including discharge criteria and management plan in patients whose RT-PCR retesting shows SARS-CoV-2 positive after discharge).	0.23042253060528725
32412891	A number of pharmacologic regimens, including hydroxychloroquine-azithromycin, antiviral therapy (eg, remdesevir), and anti-IL-6 agents (e.g., toclizumab), have been highlighted by investigators over the course of the pandemic, based on the therapy's potential to interrupt the viral life-cycle of SARS-CoV-2 or preventing cytokine storm.	0.00040890438556670516
32780273	Pharmacokinetic Basis of the Hydroxychloroquine Response in COVID-19: Implications for Therapy and Prevention.	0.14940901100635529
32780273	Chloroquine/hydroxychloroquine has recently been the subject of intense debate regarding its potential antiviral activity against SARS-Cov-2, the etiologic agent of COVID-19.	-0.11210277297337848
32780273	Therefore, the objective of this study was to simulate possible scenarios of response to hydroxychloroquine in COVID-19 patients using mathematical modeling.	-0.10740618109703064
32780273	The effects of chloroquine/hydroxychloroquine may be fully explained only when also considering the capacity of this drug to increase the death rate of SARS-CoV-2-infected cells, in this case by enhancing the cell-mediated immune response.	0.08513364283084868
32780273	These considerations may not only be applied to chloroquine/hydroxychloroquine but may have more general implications for development of anti-COVID-19 combination therapies and prevention strategies through an increased death rate of the infected cells.	-0.3799144642766316
32552642	Facts and Myths: Efficacies of Repurposing Chloroquine and Hydroxychloroquine for the Treatment of COVID-19.	-0.098413547873497
32647045	Hydroxychloroquine and COVID-19: critiquing the impact of disease public profile on policy and clinical decision-making.	0.1484598308801651
32647045	The controversy surrounding the use of hydroxychloroquine (HCQ), an antimalarial drug, for COVID-19 has raised numerous ethical and policy problems.	-0.041083867425918574
32936266	Assessment of QT Intervals in a Case Series of Patients With Coronavirus Disease 2019 (COVID-19) Infection Treated With Hydroxychloroquine Alone or in Combination With Azithromycin in an Intensive Care Unit.	0.43569042439460753
32611916	Hydroxychloroquine (HCQ), a repurposed antimalarial drug, was empirically recommended as prophylaxis by the National COVID-19 Task Force in India to cover such added risk.	-0.15029297870159147
32942923	A Review of the Preclinical and Clinical Efficacy of Remdesivir, Hydroxychloroquine, and Lopinavir-Ritonavir Treatments against COVID-19.	-0.07923170328140258
32942923	In this report, we consolidate and review the available clinically and preclinically relevant results emanating from in vitro animal models and clinical studies of drugs approved for emergency use as a treatment for COVID-19, including remdesivir, hydroxychloroquine, and lopinavir-ritonavir combinations.	0.3414938191699982
33136577	Hydroxychloroquine and COVID-19: Lack of Efficacy and the Social Construction of Plausibility.	-0.27080325955708817
32685969	Does Combining Severe and Mild Cases of COVID-19 Produce Low Fatality Rates After Treatment With Hydroxychloroquine and Azithromycin?	-0.4384629067627589
33166694	Post-exposure prophylaxis with hydroxychloroquine for the prevention of COVID-19, a myth or a reality?	0.13113566637039184
33166694	Hydroxychloroquine (HCQ) has been tried against COVID-19 owing to its in vitro virucidal action against SARS-CoV-2, but the role of HCQ as post-exposure prophylaxis (PEP) remains inconclusive.	-0.10730750679969786
32610873	Characteristics, Treatment Outcomes and Role of Hydroxychloroquine among 522 COVID-19 hospitalized patients in Jaipur City: An Epidemio-Clinical Study.	0.14689744412899017
32610873	It also evaluated efficacy of hydroxychloroquine (HCQ) in treatment of patients and risk of serious adverse outcomes in patients with COVID-19 in relation to their co morbid status.	-0.24932829180876415
33129363	A Trial of Favipiravir and Hydroxychloroquine combination in Adults Hospitalized with moderate and severe Covid-19: A structured summary of a study protocol for a randomised controlled trial.	-0.251406321182251
33129363	The selected combination was based on limited evidence clinically and in vitro on the efficacy of the Favipiravir and Hydroxychloroquine in SARS-CoV-2.	-0.23495653180462972
32750131	Experimental therapies for COVID-19 present a risk of drug-drug interactions, with lopinavir/ritonavir (10% RED, 41% AMBER; mainly a perpetrator of pharmacokinetic interactions but also risk of QT prolongation particularly when given with concomitant drugs that can prolong QT), chloroquine and hydroxychloroquine (both 7% RED and 27% AMBER, victims of some interactions due to metabolic profile but also perpetrators of QT prolongation) posing the greatest risk.	0.22493531708558406
32779341	Immunomodulatory agents like hydroxychloroquine (HCQ) as well as biological disease-modifying anti-rheumatic drugs (bDMARDs) such as tocilizumab and anakinra received worldwide attention for treatment of critical patients with COVID-19.	0.2849025223112106
32631083	Repurposing of well-known medications as antivirals: hydroxychloroquine and chloroquine - from HIV-1 infection to COVID-19.	-0.1256917029619217
32522067	In this short perspective, we discuss the roles of CQ/HCQ in the treatment of COVID-19 patients and propose new ways of possible treatment for SARS-CoV-2 infection based on the molecules that selectivity target autophagy.Abbreviation: ACE2: angiotensin I converting enzyme 2; CoV: coronavirus; CQ: chloroquine; ER: endoplasmic reticulum; HCQ: hydroxychloroquine; MERS-CoV: Middle East respiratory syndrome coronavirus; SARS-CoV: severe acute respiratory syndrome coronavirus; SARS-CoV-2: severe acute respiratory syndrome coronavirus 2.	-0.03696442576495082
32971536	Arrhythmic safety of hydroxychloroquine in COVID-19 patients from different clinical settings.	0.32788347787857053
32971536	The aim of the study was to describe ECG modifications and arrhythmic events in COVID-19 patients undergoing hydroxychloroquine (HCQ) therapy in different clinical settings.	0.13975570499897003
32496938	A case report of serious haemolysis in a glucose-6-phosphate dehydrogenase-deficient COVID-19 patient receiving hydroxychloroquine.	-0.32445948264757796
33110240	The current pharmacotherapies for COVID-19 largely rely on supportive and anti-thrombi treatment and the repurposing of antimalarial and antiviral drugs such as hydroxychloroquine and remdesivir.	0.08734370648520332
